item_no,category,main_promotion,color,stars
684997,Hoodie,Catalog,Yellow,3.1
792411,Tunic,Display_Ad_Campaign,Black,2.4
263999,Polo-Shirt,Display_Ad_Campaign,Yellow,4.2
980297,Polo-Shirt,Category_Highlight,Multi-Color,3.1
585266,Tunic,Display_Ad_Campaign,Multi-Color,4.2
139339,Polo-Shirt,Display_Ad_Campaign,Yellow,4.5
252273,Sweatshirt,Display_Ad_Campaign,Pink,4.9
875956,Sweatshirt,Catalog,Red,2
179163,Polo-Shirt,Frontpage_Header,Brown,3.2
156558,Tunic,Category_Highlight,Multi-Color,3.6
690691,Tunic,Display_Ad_Campaign,Multi-Color,4.4
191423,Blouse,Category_Highlight,Orange,3.8
332648,Polo-Shirt,Catalog,Yellow,3.9
730249,Blouse,Frontpage_Header,Red,3.8
767233,Sweatshirt,Catalog,Black,4.6
106690,Tunic,Display_Ad_Campaign,Black,2.5
691623,Tunic,Category_Highlight,Multi-Color,3.3
643196,Polo-Shirt,Catalog,Blue,3.3
169096,Hoodie,Catalog,Pink,2.9
359257,T-Shirt,Category_Highlight,Multi-Color,3
640256,Blouse,Display_Ad_Campaign,Black,4.1
622348,T-Shirt,Frontpage_Header,Green,4.1
923580,Blouse,Catalog,Orange,4.4
627419,Hoodie,Catalog,Red,3.7
116992,Sweatshirt,Category_Highlight,White,5.4
137191,Hoodie,Catalog,White,3.9
840546,Tunic,Frontpage_Header,Multi-Color,3.1
667307,Polo-Shirt,Display_Ad_Campaign,Pink,5.1
650944,Polo-Shirt,Category_Highlight,Green,3.5
760667,Hoodie,Catalog,Yellow,3.1
781216,Tunic,Category_Highlight,Blue,4.6
576563,Tunic,Display_Ad_Campaign,Multi-Color,5.5
324352,Blouse,Display_Ad_Campaign,Blue,4.7
274042,T-Shirt,Catalog,Orange,4.3
562807,Polo-Shirt,Catalog,Multi-Color,2.6
950030,Tunic,Category_Highlight,Green,4
841559,Polo-Shirt,Frontpage_Header,Brown,4.6
474263,Sweatshirt,Display_Ad_Campaign,Red,1.8
239890,Polo-Shirt,Frontpage_Header,Yellow,2.9
882053,Polo-Shirt,Category_Highlight,Brown,3.8
377824,Sweatshirt,Catalog,Orange,3.2
740337,Sweatshirt,Category_Highlight,White,2.7
721042,Tunic,Category_Highlight,Yellow,2.8
881291,Tunic,Frontpage_Header,Multi-Color,3
791170,Sweatshirt,Display_Ad_Campaign,Black,3.4
841041,T-Shirt,Display_Ad_Campaign,Black,3.8
810812,Blouse,Display_Ad_Campaign,Blue,4.3
297156,Blouse,Category_Highlight,Blue,1.9
349561,Sweatshirt,Category_Highlight,Brown,2.5
734009,T-Shirt,Frontpage_Header,Blue,3.3
962365,Sweatshirt,Catalog,Multi-Color,1.6
615510,Tunic,Category_Highlight,Blue,2.7
985782,Blouse,Category_Highlight,Multi-Color,4.7
249140,Polo-Shirt,Display_Ad_Campaign,Yellow,5.2
387109,Blouse,Catalog,White,4.9
410107,Blouse,Display_Ad_Campaign,Yellow,3.9
531356,Sweatshirt,Frontpage_Header,Pink,3
783589,T-Shirt,Category_Highlight,Blue,2.9
379103,Sweatshirt,Frontpage_Header,Green,2.7
523064,Polo-Shirt,Display_Ad_Campaign,Green,5.5
485248,Tunic,Category_Highlight,Green,4
666713,Sweatshirt,Catalog,Multi-Color,1.8
259077,Sweatshirt,Catalog,Black,5.2
564452,Tunic,Catalog,Green,2.6
602681,Blouse,Category_Highlight,Blue,1.8
212507,Polo-Shirt,Frontpage_Header,White,3.9
119229,T-Shirt,Category_Highlight,Black,3.6
622154,Polo-Shirt,Category_Highlight,Multi-Color,2.9
585567,T-Shirt,Frontpage_Header,Multi-Color,4.6
701739,Polo-Shirt,Frontpage_Header,Yellow,3.3
772043,Polo-Shirt,Display_Ad_Campaign,Yellow,5.2
448141,Blouse,Frontpage_Header,Black,5.1
245206,T-Shirt,Catalog,Multi-Color,1.7
705323,Tunic,Category_Highlight,Brown,3
799110,T-Shirt,Catalog,Multi-Color,1.7
644856,Tunic,Category_Highlight,Brown,4.1
849267,T-Shirt,Catalog,Blue,2.6
494478,Hoodie,Category_Highlight,Orange,3.7
695135,Tunic,Frontpage_Header,Multi-Color,3.3
199450,Blouse,Category_Highlight,Yellow,4.1
102887,Polo-Shirt,Catalog,Multi-Color,2.9
856678,Sweatshirt,Catalog,Orange,1.7
205671,Blouse,Display_Ad_Campaign,White,5
772883,Hoodie,Catalog,Orange,3.6
441032,Blouse,Category_Highlight,Blue,3.9
985900,Sweatshirt,Category_Highlight,Orange,1.8
409498,Hoodie,Catalog,Pink,3.9
529474,T-Shirt,Frontpage_Header,Multi-Color,4.8
924946,Sweatshirt,Category_Highlight,Orange,1.3
788778,T-Shirt,Category_Highlight,Green,4.6
667904,Tunic,Catalog,Orange,3
523913,Hoodie,Catalog,Black,2.8
867179,Tunic,Category_Highlight,Black,3.9
758506,Polo-Shirt,Catalog,Black,2
560754,Polo-Shirt,Category_Highlight,Orange,2.3
916127,Tunic,Category_Highlight,Red,3.8
719146,Hoodie,Category_Highlight,Multi-Color,2.4
661689,Tunic,Catalog,Multi-Color,3.7
661222,Polo-Shirt,Category_Highlight,Orange,1.5
717623,T-Shirt,Category_Highlight,Green,4.6
219764,Blouse,Frontpage_Header,Black,4.6
584172,Hoodie,Catalog,Orange,3.1
621182,Polo-Shirt,Frontpage_Header,Brown,2.9
434678,Polo-Shirt,Category_Highlight,Green,4
912691,T-Shirt,Category_Highlight,Pink,4.6
327783,Tunic,Category_Highlight,Multi-Color,2.9
652599,Tunic,Frontpage_Header,Brown,2.6
228168,T-Shirt,Catalog,Black,3.4
887495,Sweatshirt,Category_Highlight,Red,1.2
258988,Tunic,Catalog,Green,2.6
423793,Tunic,Category_Highlight,Multi-Color,3.2
116169,Tunic,Catalog,Green,2.5
503116,Blouse,Frontpage_Header,Multi-Color,2.9
965523,Sweatshirt,Display_Ad_Campaign,Multi-Color,3
582857,Polo-Shirt,Catalog,Multi-Color,2.8
160101,Blouse,Category_Highlight,Green,5.3
254123,T-Shirt,Catalog,Black,3.5
146607,Sweatshirt,Catalog,Yellow,3.9
976463,Polo-Shirt,Category_Highlight,Brown,3.4
222254,Blouse,Frontpage_Header,Red,2.7
410598,T-Shirt,Category_Highlight,Yellow,3.9
672078,Tunic,Display_Ad_Campaign,Black,3.2
534959,Hoodie,Category_Highlight,Blue,3.4
547260,Sweatshirt,Frontpage_Header,Green,3.6
129275,Polo-Shirt,Frontpage_Header,White,3.9
423151,T-Shirt,Category_Highlight,Yellow,4.2
157933,Tunic,Category_Highlight,Green,2.8
493262,Polo-Shirt,Category_Highlight,Blue,3.6
947557,Blouse,Frontpage_Header,Multi-Color,3
729299,Sweatshirt,Catalog,Orange,4.3
109313,Blouse,Display_Ad_Campaign,Orange,5.4
934460,Polo-Shirt,Catalog,Yellow,4
432352,Tunic,Category_Highlight,Multi-Color,3.7
521937,Sweatshirt,Catalog,Red,1.9
764507,T-Shirt,Display_Ad_Campaign,Black,3.8
633456,T-Shirt,Catalog,Red,4.6
933615,Sweatshirt,Catalog,Black,4.7
310634,T-Shirt,Catalog,Blue,2.8
711730,T-Shirt,Display_Ad_Campaign,Black,3.5
272712,Sweatshirt,Catalog,Orange,4.3
185473,Polo-Shirt,Catalog,Blue,3.5
321152,T-Shirt,Category_Highlight,Multi-Color,4.1
949898,Sweatshirt,Category_Highlight,Red,1
259002,Tunic,Frontpage_Header,Multi-Color,3.6
269614,Blouse,Frontpage_Header,Red,4
449645,Polo-Shirt,Frontpage_Header,Pink,2.5
715025,Blouse,Display_Ad_Campaign,White,4.9
551414,Blouse,Display_Ad_Campaign,Yellow,4.4
334402,Blouse,Category_Highlight,White,1.8
752303,T-Shirt,Category_Highlight,Blue,3.2
949308,T-Shirt,Frontpage_Header,Multi-Color,4.8
770713,Blouse,Frontpage_Header,Pink,3.3
976693,Tunic,Catalog,Green,1.8
668586,Polo-Shirt,Category_Highlight,Multi-Color,3.2
643834,Tunic,Catalog,Green,2.2
197458,Hoodie,Catalog,Black,4.8
356639,Polo-Shirt,Category_Highlight,Multi-Color,2.5
246271,Tunic,Frontpage_Header,Multi-Color,3.4
116786,Tunic,Category_Highlight,Blue,3.1
760454,Blouse,Catalog,Yellow,3.7
872661,Sweatshirt,Category_Highlight,Blue,2.7
431180,Hoodie,Catalog,Red,2.6
721496,Polo-Shirt,Frontpage_Header,White,3.8
897130,Sweatshirt,Frontpage_Header,Blue,3.4
639155,Sweatshirt,Catalog,Red,2.4
539037,Polo-Shirt,Display_Ad_Campaign,Pink,3.4
410729,T-Shirt,Frontpage_Header,Multi-Color,4.1
599252,T-Shirt,Catalog,Yellow,4.1
465111,Sweatshirt,Category_Highlight,Yellow,2.6
300779,Tunic,Category_Highlight,Green,3.9
609623,Sweatshirt,Frontpage_Header,Green,3.3
715936,Tunic,Display_Ad_Campaign,Black,1.6
330468,Sweatshirt,Catalog,Red,4
285025,Tunic,Category_Highlight,Blue,3.3
308964,T-Shirt,Display_Ad_Campaign,Black,2.9
434724,Hoodie,Catalog,Green,2.7
646203,Sweatshirt,Frontpage_Header,Red,1.6
509175,T-Shirt,Frontpage_Header,Yellow,4.1
199627,T-Shirt,Category_Highlight,Green,4.7
762228,Blouse,Catalog,Black,3.3
707653,Sweatshirt,Catalog,Black,4.8
331179,Tunic,Category_Highlight,Brown,3.7
903849,Tunic,Catalog,Black,2.8
822220,Polo-Shirt,Display_Ad_Campaign,Pink,3.9
102988,Hoodie,Catalog,Orange,2.9
403975,Blouse,Category_Highlight,Blue,2.6
727714,T-Shirt,Frontpage_Header,Multi-Color,4.7
596822,T-Shirt,Frontpage_Header,Blue,2.9
512870,Hoodie,Catalog,Blue,1.9
162410,Tunic,Category_Highlight,Yellow,3.2
538442,T-Shirt,Category_Highlight,Green,4.3
496628,Blouse,Frontpage_Header,Black,4.7
640794,Blouse,Category_Highlight,Blue,2.6
864365,Blouse,Frontpage_Header,Multi-Color,3.6
160377,Tunic,Category_Highlight,Yellow,2.2
812300,Blouse,Frontpage_Header,Black,4.9
158505,Tunic,Category_Highlight,Red,3.7
930840,Polo-Shirt,Category_Highlight,Orange,2.3
253523,Tunic,Frontpage_Header,Blue,3
946950,Sweatshirt,Category_Highlight,Black,5.1
249690,Polo-Shirt,Display_Ad_Campaign,Multi-Color,4.2
491921,Tunic,Category_Highlight,Multi-Color,3.4
459401,Sweatshirt,Frontpage_Header,Green,3
314364,Tunic,Frontpage_Header,Multi-Color,2.9
193134,Blouse,Frontpage_Header,Blue,3.6
937517,Tunic,Display_Ad_Campaign,Black,2.5
659305,T-Shirt,Frontpage_Header,Yellow,4.2
704728,T-Shirt,Category_Highlight,Multi-Color,3
780610,Tunic,Catalog,Red,3.1
792552,Sweatshirt,Display_Ad_Campaign,Orange,4.9
142857,Sweatshirt,Frontpage_Header,Pink,3
624204,T-Shirt,Frontpage_Header,Red,5.2
592604,Hoodie,Display_Ad_Campaign,Pink,3
134849,Tunic,Frontpage_Header,Blue,3
671327,Tunic,Catalog,Multi-Color,4.1
316909,Tunic,Category_Highlight,Multi-Color,3.3
823686,Sweatshirt,Catalog,Red,1.9
352622,T-Shirt,Display_Ad_Campaign,Black,3.8
755243,T-Shirt,Catalog,Blue,3.8
842494,Blouse,Display_Ad_Campaign,White,4.1
109931,Tunic,Category_Highlight,Brown,4.4
195092,T-Shirt,Frontpage_Header,Blue,2.4
955190,Tunic,Category_Highlight,Multi-Color,3.1
272679,Tunic,Frontpage_Header,Red,3.5
853876,Sweatshirt,Frontpage_Header,Pink,3.4
713029,Polo-Shirt,Catalog,Multi-Color,4.2
433801,Sweatshirt,Catalog,Orange,3.7
789567,Sweatshirt,Frontpage_Header,Blue,3
315836,T-Shirt,Catalog,Black,3
270908,Tunic,Catalog,Green,1.9
103454,T-Shirt,Catalog,Red,4.3
546718,Tunic,Category_Highlight,Blue,4.6
851209,Sweatshirt,Catalog,Black,4.2
386856,Polo-Shirt,Frontpage_Header,Brown,1.9
820013,Sweatshirt,Frontpage_Header,Multi-Color,2
686989,T-Shirt,Catalog,Black,3.7
146256,T-Shirt,Frontpage_Header,Multi-Color,4
879485,Polo-Shirt,Catalog,Blue,3.3
783502,Polo-Shirt,Category_Highlight,Blue,3.8
432926,Sweatshirt,Display_Ad_Campaign,Blue,2.9
492080,Blouse,Catalog,Black,3.5
541776,T-Shirt,Category_Highlight,Yellow,4.7
880800,T-Shirt,Frontpage_Header,Orange,4.7
878362,Blouse,Frontpage_Header,Orange,4.5
140108,Hoodie,Catalog,Yellow,4
813340,Tunic,Display_Ad_Campaign,Black,3.6
480408,Tunic,Frontpage_Header,Multi-Color,2.7
102004,Tunic,Display_Ad_Campaign,Blue,2.5
284494,Polo-Shirt,Catalog,Blue,2.1
769079,T-Shirt,Catalog,Black,3
467500,Sweatshirt,Catalog,Orange,0.7
788915,Tunic,Frontpage_Header,Blue,3.2
525171,T-Shirt,Catalog,Blue,4
895359,Hoodie,Category_Highlight,White,4.4
829393,Polo-Shirt,Catalog,Blue,1.7
826347,Hoodie,Frontpage_Header,Blue,3.4
786944,Tunic,Category_Highlight,Red,3.1
781271,Sweatshirt,Catalog,Blue,3.3
883285,Tunic,Category_Highlight,Blue,4.3
284689,T-Shirt,Category_Highlight,Blue,2.7
696100,Sweatshirt,Category_Highlight,Red,1.5
432685,Blouse,Catalog,Blue,3.5
186143,T-Shirt,Category_Highlight,Yellow,3.9
244206,Tunic,Frontpage_Header,Blue,3.2
459196,T-Shirt,Category_Highlight,Green,5.2
938907,T-Shirt,Catalog,Black,3.7
887573,Tunic,Catalog,Green,2.8
573548,Polo-Shirt,Catalog,Red,3.4
889590,T-Shirt,Frontpage_Header,Multi-Color,4.1
730152,Polo-Shirt,Frontpage_Header,Red,3
415303,Hoodie,Display_Ad_Campaign,Yellow,4.4
499267,Polo-Shirt,Frontpage_Header,Yellow,2.7
499139,Blouse,Frontpage_Header,Red,4.9
139370,T-Shirt,Category_Highlight,Multi-Color,2.8
505289,Hoodie,Catalog,Green,3.4
916299,Hoodie,Frontpage_Header,Pink,2.8
700344,Hoodie,Catalog,Yellow,2.4
127355,Sweatshirt,Frontpage_Header,Orange,3.2
644553,Polo-Shirt,Category_Highlight,Orange,2
413460,Blouse,Frontpage_Header,Black,4.8
335513,Tunic,Catalog,Green,2.2
470293,T-Shirt,Frontpage_Header,Multi-Color,4.6
985984,Sweatshirt,Category_Highlight,Blue,3.3
903564,Tunic,Category_Highlight,Multi-Color,2.6
590578,Sweatshirt,Display_Ad_Campaign,Red,5.2
467226,Blouse,Frontpage_Header,Orange,4
291692,T-Shirt,Category_Highlight,Yellow,4.1
101672,Tunic,Display_Ad_Campaign,Green,4.5
646652,Blouse,Catalog,Yellow,4.2
935483,Blouse,Frontpage_Header,Black,4.3
403421,Polo-Shirt,Display_Ad_Campaign,Yellow,5.3
217657,T-Shirt,Frontpage_Header,Multi-Color,4.7
352023,Hoodie,Category_Highlight,White,4.6
207238,T-Shirt,Frontpage_Header,Multi-Color,4.3
768953,Tunic,Catalog,Yellow,2.5
782225,Polo-Shirt,Frontpage_Header,Yellow,2.5
929217,Hoodie,Display_Ad_Campaign,Pink,2.8
395158,Hoodie,Catalog,Orange,3.1
695123,Hoodie,Catalog,Orange,3.2
211497,Blouse,Frontpage_Header,Red,4.4
823138,Polo-Shirt,Category_Highlight,Multi-Color,3.6
200239,Sweatshirt,Display_Ad_Campaign,Blue,3.8
799201,T-Shirt,Catalog,Orange,2.1
965256,Polo-Shirt,Catalog,Pink,4
609058,Polo-Shirt,Frontpage_Header,Yellow,2.2
846226,Hoodie,Catalog,Yellow,2.7
846293,T-Shirt,Catalog,Black,3.3
284608,T-Shirt,Category_Highlight,Multi-Color,3
657033,Polo-Shirt,Category_Highlight,Red,2.8
659406,Polo-Shirt,Frontpage_Header,Blue,4.2
796749,Polo-Shirt,Catalog,Yellow,5.3
935222,Polo-Shirt,Category_Highlight,Red,2.9
632040,T-Shirt,Frontpage_Header,Yellow,4.2
655290,Tunic,Category_Highlight,Yellow,2.9
363467,Tunic,Frontpage_Header,Brown,2.7
282950,Tunic,Category_Highlight,Brown,4.9
571774,T-Shirt,Category_Highlight,Multi-Color,4.5
679470,Tunic,Category_Highlight,Brown,3.7
866603,Hoodie,Category_Highlight,Brown,3.9
335354,Blouse,Frontpage_Header,Multi-Color,2.3
306168,Blouse,Display_Ad_Campaign,Black,4.2
417964,Polo-Shirt,Category_Highlight,Multi-Color,3.6
785892,Sweatshirt,Category_Highlight,Black,2.6
753455,Hoodie,Category_Highlight,White,2.9
892504,Tunic,Frontpage_Header,Multi-Color,3.4
149592,Polo-Shirt,Category_Highlight,Blue,3.5
981900,Polo-Shirt,Display_Ad_Campaign,Multi-Color,4.6
596294,Polo-Shirt,Category_Highlight,Brown,3.6
437330,Polo-Shirt,Catalog,Pink,3.7
957658,Polo-Shirt,Category_Highlight,Brown,3.6
125890,Polo-Shirt,Catalog,Blue,1.7
168095,T-Shirt,Catalog,Black,3.5
769548,Tunic,Category_Highlight,Yellow,3.2
139189,T-Shirt,Category_Highlight,Blue,2.8
852583,Sweatshirt,Frontpage_Header,Blue,1.9
738745,T-Shirt,Category_Highlight,Multi-Color,3.9
564972,Polo-Shirt,Display_Ad_Campaign,Multi-Color,3.8
727712,Hoodie,Category_Highlight,Pink,2.3
172033,Blouse,Frontpage_Header,White,3.8
338347,Sweatshirt,Category_Highlight,Red,1.6
626518,Sweatshirt,Category_Highlight,Red,1.1
981472,Tunic,Category_Highlight,Green,3.8
928502,Tunic,Frontpage_Header,Multi-Color,3.2
813628,Tunic,Frontpage_Header,Black,4.8
177862,Polo-Shirt,Category_Highlight,Brown,3
215274,T-Shirt,Frontpage_Header,Multi-Color,3.8
979380,Blouse,Display_Ad_Campaign,Black,2.8
193736,Tunic,Category_Highlight,Brown,4.6
459118,Sweatshirt,Catalog,Orange,3.9
411076,T-Shirt,Catalog,Red,4.4
141031,Blouse,Catalog,Yellow,3.3
395352,Tunic,Category_Highlight,Multi-Color,2.9
899265,Sweatshirt,Frontpage_Header,Brown,2.9
541072,Hoodie,Category_Highlight,White,4.2
899346,Sweatshirt,Catalog,Black,4.9
787611,Polo-Shirt,Display_Ad_Campaign,Yellow,5.4
983581,Tunic,Catalog,Yellow,3.4
306953,Tunic,Display_Ad_Campaign,Brown,1.9
463507,Tunic,Display_Ad_Campaign,Multi-Color,3.9
318665,Sweatshirt,Display_Ad_Campaign,Orange,4.2
172634,Polo-Shirt,Display_Ad_Campaign,Multi-Color,2.8
255232,Polo-Shirt,Category_Highlight,Red,3
833180,T-Shirt,Display_Ad_Campaign,Black,3.3
186921,Blouse,Frontpage_Header,Multi-Color,2.3
399878,Polo-Shirt,Catalog,Multi-Color,3.5
760945,Blouse,Category_Highlight,Blue,3.3
246147,Sweatshirt,Display_Ad_Campaign,Red,4
498235,Tunic,Category_Highlight,Brown,4.8
226996,Hoodie,Catalog,Green,3.7
408291,Blouse,Category_Highlight,Yellow,4.4
227943,T-Shirt,Category_Highlight,Pink,3.5
198369,Polo-Shirt,Category_Highlight,Red,3.2
721571,Tunic,Category_Highlight,Green,3.4
502246,Polo-Shirt,Frontpage_Header,Yellow,2.7
377880,Polo-Shirt,Frontpage_Header,Green,3.7
383219,Tunic,Category_Highlight,Brown,3.4
866343,Sweatshirt,Category_Highlight,Red,1.6
585381,T-Shirt,Display_Ad_Campaign,Black,3.6
672681,Tunic,Catalog,Green,2.7
657889,Sweatshirt,Catalog,Yellow,4.3
694159,Sweatshirt,Catalog,Black,4.5
769656,Hoodie,Catalog,Yellow,3.2
939808,T-Shirt,Catalog,Red,4.5
466435,Sweatshirt,Catalog,Black,5
590852,Blouse,Category_Highlight,Blue,2.6
466990,Polo-Shirt,Category_Highlight,Yellow,3.8
448607,T-Shirt,Category_Highlight,Multi-Color,3.5
471236,Blouse,Frontpage_Header,Red,4.3
368443,T-Shirt,Category_Highlight,Multi-Color,4.9
522514,Polo-Shirt,Frontpage_Header,Multi-Color,2.7
182384,Blouse,Category_Highlight,Red,1.9
898366,Sweatshirt,Frontpage_Header,Green,3.2
422529,T-Shirt,Display_Ad_Campaign,Black,4
862049,T-Shirt,Category_Highlight,Yellow,3.5
649679,Hoodie,Category_Highlight,White,4.9
122201,Tunic,Display_Ad_Campaign,Multi-Color,4.4
805989,Sweatshirt,Display_Ad_Campaign,Blue,3
491570,Polo-Shirt,Catalog,Blue,1.7
202108,Polo-Shirt,Category_Highlight,Multi-Color,3.1
949113,T-Shirt,Category_Highlight,Multi-Color,3.3
913830,Polo-Shirt,Frontpage_Header,Yellow,3
593558,Tunic,Category_Highlight,Pink,2.8
240684,Sweatshirt,Catalog,Black,5.1
700763,Tunic,Category_Highlight,Red,3.7
524434,Tunic,Catalog,Yellow,3
678946,Sweatshirt,Catalog,Multi-Color,2.5
922239,Blouse,Display_Ad_Campaign,Brown,5.3
157137,Sweatshirt,Frontpage_Header,Blue,3.5
289663,Hoodie,Display_Ad_Campaign,Yellow,4.1
185132,Polo-Shirt,Category_Highlight,Orange,2.2
484319,Tunic,Category_Highlight,Multi-Color,3.4
519140,T-Shirt,Frontpage_Header,Pink,4
824478,Blouse,Frontpage_Header,Black,3.7
507481,Polo-Shirt,Catalog,Multi-Color,3.2
886122,Polo-Shirt,Catalog,Yellow,3.5
790764,Blouse,Display_Ad_Campaign,Blue,4.4
172852,T-Shirt,Display_Ad_Campaign,Black,3.8
449991,Sweatshirt,Catalog,Multi-Color,2.7
903141,Polo-Shirt,Frontpage_Header,Yellow,2.8
460710,Sweatshirt,Frontpage_Header,Yellow,3.5
666905,Tunic,Frontpage_Header,Blue,2.9
986899,Sweatshirt,Frontpage_Header,Blue,2.6
528736,Hoodie,Display_Ad_Campaign,Black,2.9
354408,Tunic,Category_Highlight,Red,3.1
925122,T-Shirt,Frontpage_Header,Multi-Color,4.4
558282,Polo-Shirt,Category_Highlight,Multi-Color,2.9
337074,T-Shirt,Frontpage_Header,Multi-Color,4.3
594119,Hoodie,Category_Highlight,Yellow,2.4
460224,T-Shirt,Category_Highlight,Yellow,3.8
927418,Tunic,Frontpage_Header,Blue,3
322491,Tunic,Frontpage_Header,Blue,2.8
922006,Polo-Shirt,Catalog,Orange,3.4
830188,T-Shirt,Frontpage_Header,Multi-Color,4
784500,Polo-Shirt,Frontpage_Header,Multi-Color,2.9
881165,Blouse,Frontpage_Header,Blue,3.7
291755,Tunic,Category_Highlight,Blue,4.8
627464,Sweatshirt,Catalog,Orange,4.4
818188,Blouse,Frontpage_Header,Blue,2.9
789804,Sweatshirt,Catalog,Pink,4.3
317308,Tunic,Category_Highlight,Multi-Color,4
208067,Sweatshirt,Frontpage_Header,Pink,3.2
764879,Blouse,Category_Highlight,Red,1.1
839898,Blouse,Display_Ad_Campaign,Blue,4.7
771797,Blouse,Frontpage_Header,Multi-Color,3
566141,Sweatshirt,Frontpage_Header,Blue,4.1
576347,Hoodie,Catalog,Multi-Color,3
860444,Hoodie,Catalog,Orange,3
470226,Tunic,Category_Highlight,Red,3
572577,Sweatshirt,Catalog,Orange,3.9
319111,T-Shirt,Catalog,Multi-Color,1.7
467447,Polo-Shirt,Catalog,Green,3.7
923483,T-Shirt,Category_Highlight,Yellow,4.1
458230,T-Shirt,Display_Ad_Campaign,Black,4
866024,T-Shirt,Catalog,Black,3.2
934936,Hoodie,Catalog,Orange,3.5
399012,Hoodie,Display_Ad_Campaign,Black,5.1
808896,Polo-Shirt,Display_Ad_Campaign,Yellow,5.5
833151,Sweatshirt,Catalog,Multi-Color,1.9
429474,Tunic,Category_Highlight,Brown,4
597549,Tunic,Category_Highlight,Yellow,2.5
177516,Blouse,Frontpage_Header,Red,3.9
310839,Tunic,Display_Ad_Campaign,Multi-Color,3.7
289983,T-Shirt,Frontpage_Header,Multi-Color,2.1
686356,Polo-Shirt,Frontpage_Header,White,2.7
446016,Blouse,Frontpage_Header,Blue,4
538954,Blouse,Catalog,Blue,2.7
598822,T-Shirt,Display_Ad_Campaign,Brown,4.6
885391,Polo-Shirt,Category_Highlight,Multi-Color,2.7
616844,T-Shirt,Frontpage_Header,Green,4.1
130961,Polo-Shirt,Catalog,Pink,4
494490,Sweatshirt,Catalog,Orange,3.9
810060,T-Shirt,Category_Highlight,Green,3.9
479306,Blouse,Category_Highlight,Blue,2.3
470328,Sweatshirt,Display_Ad_Campaign,Black,4.4
516897,Polo-Shirt,Category_Highlight,Pink,2.3
499606,T-Shirt,Frontpage_Header,Pink,4.9
839115,Blouse,Category_Highlight,Multi-Color,2.7
333267,T-Shirt,Frontpage_Header,Multi-Color,5
588752,Polo-Shirt,Category_Highlight,Orange,1.8
948393,Polo-Shirt,Display_Ad_Campaign,Yellow,4.7
288734,Blouse,Display_Ad_Campaign,Brown,4.6
360965,Polo-Shirt,Frontpage_Header,Brown,2.8
957357,Polo-Shirt,Category_Highlight,Multi-Color,3.6
245794,T-Shirt,Category_Highlight,Blue,2.4
484057,Sweatshirt,Display_Ad_Campaign,Brown,5.2
934610,Blouse,Display_Ad_Campaign,Blue,4.5
787743,T-Shirt,Display_Ad_Campaign,Black,3.3
177876,Tunic,Display_Ad_Campaign,Blue,2.8
128686,Sweatshirt,Catalog,Black,4.5
609515,Hoodie,Catalog,Yellow,2.7
907982,T-Shirt,Category_Highlight,Red,3
205895,Blouse,Catalog,Pink,3.8
105380,Blouse,Display_Ad_Campaign,Blue,4.7
176070,Sweatshirt,Frontpage_Header,Yellow,3.2
117380,Blouse,Frontpage_Header,Red,3.9
867882,Polo-Shirt,Frontpage_Header,Green,2.1
319160,Tunic,Frontpage_Header,Black,3.3
894118,Sweatshirt,Catalog,Multi-Color,3.1
410706,Tunic,Frontpage_Header,Green,2.1
591656,Polo-Shirt,Catalog,Green,3
352073,T-Shirt,Category_Highlight,Multi-Color,1.6
980646,Tunic,Display_Ad_Campaign,Black,2.6
918900,T-Shirt,Catalog,Multi-Color,1.2
767569,Tunic,Frontpage_Header,Green,2.3
171850,Polo-Shirt,Frontpage_Header,Brown,2.5
949820,Polo-Shirt,Category_Highlight,Brown,3.9
283752,T-Shirt,Category_Highlight,Blue,2.9
903302,T-Shirt,Frontpage_Header,Pink,3.8
987881,Blouse,Frontpage_Header,Multi-Color,3.3
975317,Hoodie,Category_Highlight,Orange,2.4
412484,Tunic,Category_Highlight,Brown,4.1
565971,Sweatshirt,Display_Ad_Campaign,Orange,4.9
812064,Tunic,Category_Highlight,Yellow,2.9
931181,Polo-Shirt,Catalog,Green,3.9
598420,Blouse,Frontpage_Header,Brown,3.1
334622,Polo-Shirt,Catalog,Blue,2.1
376452,Blouse,Frontpage_Header,Multi-Color,3.2
917247,T-Shirt,Catalog,Multi-Color,1
300303,Hoodie,Category_Highlight,White,4.2
524224,Blouse,Catalog,Green,3.2
242373,Sweatshirt,Display_Ad_Campaign,Black,3.2
408711,Blouse,Category_Highlight,Blue,2.5
674762,T-Shirt,Category_Highlight,Blue,2.9
628705,Polo-Shirt,Catalog,Multi-Color,2.5
375563,T-Shirt,Category_Highlight,Yellow,5.2
316706,Hoodie,Catalog,Orange,2.4
641580,Tunic,Display_Ad_Campaign,Multi-Color,3.9
180699,Hoodie,Category_Highlight,White,4.5
503002,Sweatshirt,Display_Ad_Campaign,Blue,3.2
204644,Tunic,Category_Highlight,Multi-Color,2.2
975089,Tunic,Display_Ad_Campaign,Black,3.4
973022,Sweatshirt,Category_Highlight,Orange,1.4
808781,Blouse,Catalog,Yellow,4
342939,Blouse,Display_Ad_Campaign,Brown,4.9
243788,Sweatshirt,Display_Ad_Campaign,Blue,3.4
318881,Tunic,Display_Ad_Campaign,Yellow,5.4
751085,Polo-Shirt,Catalog,Green,3
508172,Sweatshirt,Frontpage_Header,Green,3.1
